76826937,2241,-2716,258253
76827639,1980,-2870,258566
76828341,2248,-3024,258627
76829043,2354,-2622,258756
76829745,2388,-2446,259326
76830447,2359,-2649,258616
76831150,2325,-2862,258519
76831852,2148,-2762,258408
76832553,2309,-2914,258809
76833256,2367,-2634,258792
76833958,2413,-2472,259302
76834659,2533,-2681,258609
76835362,2189,-2988,258535
76836065,2162,-2790,258347
76836766,2252,-2514,258928
76837469,2486,-2721,259144
76838172,2271,-2678,259008
76838873,2217,-2798,258820
76839575,2237,-3031,258648
76840278,2139,-2786,258211
76840979,2404,-2593,259036
76841681,2289,-2842,259045
76842383,2237,-2685,258992
76843085,2160,-2707,258539
76843787,1986,-2911,258576
76844489,2053,-2905,258716
76845191,2520,-2692,258809
76845893,2347,-2560,259025
76846594,2025,-2749,258613
76847297,2238,-2855,258441
76847999,2066,-3063,258306
76848700,2299,-2690,258892
76849403,2474,-2519,258971
76850106,2323,-2752,259211
76850807,2373,-3003,258487
76851510,2142,-2995,258152
76852213,2135,-2658,258600
76852914,2185,-2349,258734
76853616,2496,-2617,259098
76854319,2496,-2918,258840
76855021,2256,-2980,258720
76855723,2435,-2909,258297
76856426,2204,-2793,258554
76857128,2187,-2650,259097
76857830,2456,-2604,259196
76858531,2268,-2798,258795
76859233,2180,-2600,258559
76859935,2149,-3009,258636
76860636,2436,-2911,258370
76861338,2403,-2566,259049
76862041,2248,-2532,258733
76862742,2250,-2838,258887
76863444,2102,-3032,258270
76864147,2287,-2799,258217
76864848,2376,-2727,258834
76865549,2230,-2558,259005
76866252,2134,-2737,258737
76866953,2196,-2806,258810
76867654,2220,-2878,258187
76868357,2187,-2783,258845
76869059,2361,-2549,258615
76869760,2414,-2678,258458
76870463,2232,-2560,258827
76871165,2323,-2981,258892
76871866,2264,-2922,258571
76872568,2211,-2735,259015
76873270,2412,-2707,258770
76873971,2219,-2452,258600
76874673,2278,-2910,258617
76875375,2063,-2751,258379
76876078,2202,-2972,258563
76876780,2385,-2564,258627
76877482,2426,-2599,258841
76878185,2502,-2524,258238
76878887,2329,-2667,258703
76879588,2353,-2920,258475
