687
104333529,2369,-2868,258876
104334231,2259,-2601,258649
104334933,2378,-2802,258780
104335635,2203,-2476,258607
104336337,2373,-2794,258671
104337039,2046,-2745,258856
104337741,2117,-2951,258878
104338443,2162,-2749,258906
104339145,2350,-2679,258551
104339847,2168,-2639,258581
104340549,2289,-2774,258850
104341250,2349,-2843,258583
104341952,2423,-2645,258412
104342654,2229,-2851,258451
104343356,2252,-2882,258704
104344058,2065,-2729,258582
104344761,2169,-2763,258640
104345463,2295,-2743,258784
104346165,2296,-2680,258805
104346867,2246,-2718,258757
104347569,2160,-2878,258645
104348270,2135,-2684,258728
104348972,2215,-2894,258683
104349674,2436,-2537,258668
104350375,2207,-2796,258693
104351077,2314,-2856,258991
104351780,2204,-2680,258653
104352482,2437,-2670,258782
104353184,2163,-2851,258649
104353887,2249,-2942,258678
104354589,2305,-2686,258688
104355290,2588,-2866,258981
104355993,2303,-2693,258741
104356695,2433,-2857,258781
104357396,2426,-2925,259083
104358098,2264,-2909,258684
104358801,2078,-2781,258508
104359503,2195,-2821,258747
104360205,2202,-2887,258877
104360908,2255,-2774,258662
104361610,2230,-2756,258659
104362311,2025,-2988,258600
104363014,2323,-2662,258722
104363717,2365,-2891,258913
104364418,2316,-2767,259048
104365120,2245,-2851,258717
104365823,2284,-2877,258849
104366524,2277,-2715,258565
104367225,2399,-2762,258808
104367928,2256,-2772,259021
104368630,2202,-2937,258558
104369331,2298,-2846,258581
104370034,2259,-2609,258762
104370737,2401,-2966,258833
104371438,2358,-2737,258574
104372140,2026,-2635,258714
104372843,2296,-2755,258611
104373544,2315,-2808,258561
104374245,2211,-2896,258871
104374948,2352,-2603,258741
104375650,2295,-2919,258763
104376351,2031,-2755,258558
104377054,2220,-2643,258526
104377757,2198,-2688,258761
104378458,2244,-2685,258886
104379160,2067,-2738,258680
104379863,2271,-2851,258866
104380564,2282,-2803,258740
104381265,2127,-2652,258840
104381968,2402,-2613,258670
104382670,2237,-2692,258772
104383371,2431,-2829,258684
104384074,2128,-2739,258924
104384777,2313,-2838,258945
104385478,2409,-2748,258711
104386180,2217,-2754,258768
104386883,2188,-2558,258494
104387584,2330,-2676,259083
104388285,2424,-2898,258976
104388988,2293,-2827,258697
104389689,2418,-2892,258876
104390390,2284,-2839,258821
104391093,2469,-2907,258761
104391796,2444,-2703,258581
104392497,2102,-2663,258426
104531856,2210,-2794,258687
104532558,2229,-2777,258687
104533260,2458,-2753,258609
104533962,2184,-2639,258728
104534663,2267,-2667,258874
104535365,2212,-2631,258799
104536067,2228,-2662,258686
104536769,2290,-2697,258784
104537471,2228,-2702,258795
104538174,2302,-2802,258751
104538876,2327,-2758,258666
104539578,2261,-2870,258669
104540280,2145,-2754,258854
104540982,2157,-2812,258566
104541684,2390,-2864,258877
104542386,2500,-2825,258660
104543089,2226,-2860,258492
104543791,2262,-2792,258634
104544492,2333,-2778,258476
104545195,2333,-2662,258900
104545897,2128,-2634,258418
104546598,2361,-2734,258862
104547300,2047,-2715,258912
104548002,2393,-2802,258760
104548705,2259,-2808,258941
104549407,2178,-2664,258656
104550110,2309,-2696,258570
104550812,2187,-2709,258604
104551513,2508,-2805,258912
104552215,2213,-2932,258717
104552917,2304,-2825,259029
104553618,2126,-2972,258669
104554320,2419,-2655,258501
104555023,2374,-2920,258800
104555725,2221,-2679,258713
104556427,2270,-2870,258933
104557130,2270,-2704,258611
104557832,2124,-2757,258666
104558533,2214,-2788,258662
104559235,2015,-2726,258585
104559937,2397,-2676,258568
104560638,2458,-2892,258911
104561340,2001,-2736,258732
